Id,Prediction
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,3
837,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,1
940,2
941,1
942,1
943,2
944,2
945,1
946,2
947,1
948,1
949,1
950,2
951,2
952,1
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,2
962,1
963,4
964,2
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,4
979,1
980,1
981,1
982,1
983,4
984,1
985,2
986,1
987,1
988,2
989,1
990,1
991,1
992,1
993,2
994,1
995,1
996,1
997,1
998,1
999,1
1000,1
1001,2
1002,1
1003,1
1004,1
1005,1
1006,4
1007,1
1008,1
1009,2
1010,3
1011,3
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,2
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,2
1041,2
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,2
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,3
1090,2
1091,1
1092,1
1093,3
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,2
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,11
1115,11
1116,13
1117,3
1118,11
1119,11
1120,13
1121,11
1122,11
1123,11
1124,11
1125,11
1126,11
1127,11
1128,11
1129,11
1130,11
1131,1
1132,2
1133,1
1134,5
1135,1
1136,5
1137,1
1138,1
1139,5
1140,1
1141,1
1142,1
1143,1
1144,1
1145,2
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,3
1158,6
1159,1
1160,1
1161,2
1162,1
1163,1
1164,6
1165,1
1166,1
1167,6
1168,1
1169,1
1170,5
1171,1
1172,4
1173,1
1174,1
1175,2
1176,1
1177,1
1178,1
1179,1
1180,1
1181,2
1182,1
1183,1
1184,1
1185,1
1186,2
1187,1
1188,1
1189,1
1190,2
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,2
1214,2
1215,1
1216,1
1217,1
1218,3
1219,3
1220,2
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,2
1236,1
1237,3
1238,3
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,2
1251,1
1252,1
1253,2
1254,2
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,2
1262,1
1263,2
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,2
1271,2
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,7
1318,4
1319,6
1320,1
1321,1
1322,7
1323,1
1324,1
1325,1
1326,7
1327,1
1328,1
1329,1
1330,1
1331,3
1332,1
1333,1
1334,1
1335,1
1336,7
1337,7
1338,1
1339,1
1340,1
1341,3
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,3
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,3
1366,1
1367,1
1368,7
1369,1
1370,1
1371,3
1372,1
1373,1
1374,7
1375,1
1376,1
1377,1
1378,1
1379,1
1380,7
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,7
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,11
1403,9
1404,11
1405,11
1406,9
1407,3
1408,11
1409,11
1410,8
1411,2
1412,11
1413,11
1414,11
1415,4
1416,9
1417,11
1418,11
1419,11
1420,11
1421,11
1422,4
1423,11
1424,11
1425,11
1426,7
1427,11
1428,11
1429,11
1430,11
1431,11
1432,4
1433,11
1434,11
1435,11
1436,9
1437,1
1438,2
1439,10
1440,10
1441,10
1442,1
1443,10
1444,10
1445,10
1446,10
1447,10
1448,8
1449,10
1450,10
1451,10
1452,5
1453,9
1454,10
1455,10
1456,10
1457,10
1458,10
1459,10
1460,10
1461,3
1462,10
1463,10
1464,10
1465,10
1466,10
1467,10
1468,10
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,2
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,2
1518,1
1519,1
1520,2
1521,1
1522,2
1523,1
1524,2
1525,3
1526,1
1527,1
1528,4
1529,1
1530,2
1531,1
1532,1
1533,5
1534,1
1535,1
1536,1
1537,1
1538,2
1539,2
1540,5
1541,2
1542,2
1543,1
1544,5
1545,1
1546,1
1547,1
1548,1
1549,7
1550,1
1551,1
1552,1
1553,4
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,7
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,7
1572,1
1573,4
1574,7
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,2
1582,5
1583,1
1584,1
1585,1
1586,6
1587,7
1588,1
1589,7
1590,1
1591,1
1592,7
1593,1
1594,1
1595,1
1596,1
1597,1
1598,7
1599,1
1600,1
1601,7
1602,1
1603,1
1604,1
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,3
1613,3
1614,1
1615,1
1616,1
1617,1
1618,5
1619,1
1620,1
1621,3
1622,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,3
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,3
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,3
1647,1
1648,1
1649,1
1650,5
1651,1
1652,1
1653,3
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,2
1662,1
1663,5
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,5
1676,1
1677,1
1678,1
1679,1
1680,5
1681,1
1682,1
1683,1
1684,1
1685,3
1686,1
1687,1
1688,1
1689,1
1690,5
1691,1
1692,3
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,5
1707,1
1708,3
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,3
1717,1
1718,3
1719,1
1720,1
1721,1
1722,5
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,5
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,3
1745,1
1746,1
1747,5
1748,1
1749,1
1750,1
1751,1
1752,5
1753,1
1754,3
1755,1
1756,1
1757,3
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,3
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,5
1785,1
1786,5
1787,1
1788,1
1789,3
1790,1
1791,1
1792,3
1793,2
1794,1
1795,1
1796,3
1797,1
1798,1
1799,1
1800,3
1801,1
1802,5
1803,1
1804,1
1805,1
1806,1
1807,3
1808,1
1809,3
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,3
1821,1
1822,1
1823,1
1824,1
1825,1
1826,3
1827,1
1828,1
1829,3
1830,1
1831,5
1832,3
1833,5
1834,1
1835,5
1836,1
1837,1
1838,1
1839,3
1840,1
1841,1
1842,1
1843,1
1844,3
1845,1
1846,5
1847,1
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,3
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,5
1870,3
1871,1
1872,1
1873,4
1874,1
1875,5
1876,1
1877,1
1878,2
1879,1
1880,1
1881,1
1882,1
1883,5
1884,1
1885,1
1886,5
1887,1
1888,1
1889,1
1890,3
1891,1
1892,1
1893,5
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,5
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,3
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,3
1921,3
1922,1
1923,3
1924,1
1925,1
1926,1
1927,5
1928,3
1929,1
1930,1
1931,1
1932,1
1933,3
1934,1
1935,1
1936,3
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,2
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,3
1959,1
1960,1
1961,1
1962,3
1963,1
1964,3
1965,1
1966,1
1967,1
1968,3
1969,1
1970,5
1971,1
1972,5
1973,1
1974,1
1975,1
1976,3
1977,2
1978,5
1979,1
1980,1
1981,1
1982,3
1983,1
1984,1
1985,1
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,1
2000,5
2001,1
2002,1
2003,1
2004,1
2005,1
2006,5
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,4
2014,1
2015,1
2016,1
2017,1
2018,1
2019,1
2020,5
2021,1
2022,1
2023,1
2024,3
2025,5
2026,2
2027,1
2028,3
2029,1
2030,1
2031,1
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2038,1
2039,2
2040,2
2041,1
2042,2
2043,1
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,2
2064,1
2065,1
2066,1
2067,1
2068,1
2069,2
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,2
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,4
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,2
2099,2
2100,1
2101,1
2102,1
2103,1
2104,1
2105,2
2106,2
2107,1
2108,1
2109,2
2110,1
2111,1
2112,1
2113,2
2114,2
2115,1
2116,2
2117,2
2118,1
2119,1
2120,1
2121,2
2122,1
2123,1
2124,1
2125,1
2126,1
2127,2
2128,1
2129,2
2130,1
2131,1
2132,2
2133,1
2134,1
2135,1
2136,2
2137,1
2138,1
2139,1
2140,2
2141,1
2142,1
2143,1
2144,2
2145,1
2146,1
2147,1
2148,1
2149,1
2150,4
2151,4
2152,4
2153,1
2154,1
2155,1
2156,4
2157,1
2158,1
2159,1
2160,1
2161,3
2162,1
2163,1
2164,1
2165,1
2166,4
2167,1
2168,1
2169,1
2170,1
2171,1
2172,1
2173,1
2174,1
2175,3
2176,1
2177,1
2178,9
2179,1
2180,1
2181,1
2182,1
2183,4
2184,1
2185,6
2186,2
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,6
2194,1
2195,1
2196,1
2197,2
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,4
2206,9
2207,4
2208,1
2209,2
2210,1
2211,1
2212,1
2213,2
2214,2
2215,1
2216,1
2217,1
2218,6
2219,4
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,1
2232,1
2233,4
2234,1
2235,1
2236,1
2237,1
2238,1
2239,1
2240,1
2241,5
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,1
2249,1
2250,5
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2259,4
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,1
2270,1
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,3
2279,3
2280,1
2281,1
2282,5
2283,1
2284,1
2285,3
2286,1
2287,6
2288,5
2289,1
2290,1
2291,1
2292,6
2293,5
2294,1
2295,1
2296,5
2297,1
2298,2
2299,5
2300,5
2301,1
2302,6
2303,4
2304,1
2305,2
2306,1
2307,1
2308,1
2309,3
2310,1
2311,3
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,3
2322,1
2323,1
2324,1
2325,3
2326,1
2327,4
2328,1
2329,3
2330,1
2331,3
2332,1
2333,1
2334,1
2335,1
2336,4
2337,1
2338,1
2339,2
2340,3
2341,1
2342,1
2343,3
2344,1
2345,1
2346,1
2347,1
2348,1
2349,1
2350,3
2351,3
2352,1
2353,1
2354,3
2355,1
2356,1
2357,3
2358,3
2359,11
2360,12
2361,11
2362,11
2363,11
2364,11
2365,8
2366,11
2367,11
2368,11
2369,11
2370,11
2371,11
2372,11
2373,11
2374,8
2375,11
2376,11
2377,8
2378,11
2379,11
2380,11
2381,11
2382,11
2383,11
2384,11
2385,11
2386,11
2387,11
2388,13
2389,11
2390,11
2391,11
2392,11
2393,11
2394,4
2395,11
2396,11
2397,11
2398,7
2399,11
2400,11
2401,11
2402,3
2403,11
2404,11
2405,11
2406,11
2407,2
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,3
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,3
2452,1
2453,1
2454,3
2455,1
2456,1
2457,1
2458,1
2459,2
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,2
2469,3
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,3
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,1
2562,1
2563,1
2564,3
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,1
2604,1
2605,1
2606,1
2607,1
2608,1
2609,1
2610,3
2611,1
2612,1
2613,1
2614,1
2615,1
2616,1
2617,1
2618,1
2619,3
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,2
2629,1
2630,1
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,1
2645,1
2646,1
2647,2
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,3
2663,1
2664,1
2665,1
2666,2
2667,1
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,1
2676,3
2677,1
2678,1
2679,1
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2693,3
2694,1
2695,3
2696,1
2697,3
2698,1
2699,1
2700,1
2701,1
2702,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2710,1
2711,1
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,3
2724,1
2725,1
2726,2
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,1
2736,1
2737,1
2738,3
2739,1
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,3
2747,1
2748,1
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2755,1
2756,1
2757,1
2758,1
2759,3
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,3
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,1
2797,3
2798,1
2799,1
2800,1
2801,1
2802,1
2803,3
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,1
2811,2
2812,1
2813,1
2814,1
2815,2
2816,1
2817,3
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,3
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,3
2845,3
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,3
2860,3
2861,1
2862,1
2863,3
2864,1
2865,1
2866,3
2867,1
2868,5
2869,5
2870,1
2871,6
2872,3
2873,3
2874,1
2875,7
2876,3
2877,8
2878,1
2879,3
2880,1
2881,1
2882,2
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,2
2890,1
2891,1
2892,2
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,2
2911,1
2912,1
2913,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,2
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,1
2946,1
2947,1
2948,1
2949,1
2950,1
2951,4
2952,1
2953,1
2954,1
2955,1
2956,8
2957,1
2958,4
2959,1
2960,9
2961,1
2962,9
2963,9
2964,1
2965,1
2966,1
2967,6
2968,1
2969,1
2970,1
2971,4
2972,4
2973,1
2974,1
2975,1
2976,1
2977,4
2978,1
2979,1
2980,1
2981,1
2982,6
2983,1
2984,1
2985,2
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
2998,1
2999,7
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,4
3013,1
3014,1
3015,1
3016,6
3017,1
3018,1
3019,7
3020,1
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3035,1
3036,1
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3060,4
3061,1
3062,1
3063,1
3064,1
3065,2
3066,1
3067,1
3068,3
3069,1
3070,1
3071,1
3072,2
3073,4
3074,1
3075,1
3076,3
3077,1
3078,1
3079,1
3080,3
3081,1
3082,1
3083,2
3084,1
3085,1
3086,1
3087,1
3088,1
3089,4
3090,1
3091,1
3092,1
3093,1
3094,1
3095,2
3096,1
3097,6
3098,2
3099,4
3100,1
3101,1
3102,4
3103,1
3104,6
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,4
3139,1
3140,1
3141,1
3142,1
3143,6
3144,1
3145,5
3146,1
3147,1
3148,6
3149,1
3150,6
3151,6
3152,6
3153,1
3154,1
3155,6
3156,1
3157,6
